"","plotid","Date","species","cluster","tag","status","stemestdbh","stemslc","stemdbh2012"
"682","BOUV03",2010-05-04,"UMCA","F","510","Alive",1.5,42,3.5
"683","BOUV03",2010-05-04,"UMCA","P","538","Alive",10.5,101,12.4
"684","BOUV03",2010-05-04,"UMCA","I","555","Alive",1.25,49,2.5
"685","BOUV03",2010-05-04,"UMCA","B","558","Alive",0.25,32,2
"686","BOUV03",2010-05-04,"UMCA","H","561","Alive",2.75,64,5.6
"687","BOUV03",2010-05-04,"UMCA","M","565","Alive",3.75,117,5.7
"688","BOUV03",2010-05-04,"UMCA","N","580","Alive",2.25,73,4.5
"689","BOUV03",2010-05-04,"UMCA","L","581","Alive",3.25,69,5.1
"690","BOUV03",2010-05-04,"UMCA","E","590","Alive",0.25,82,2
"691","BOUV03",2010-05-04,"UMCA","A","592","Alive",0.25,52,2
"692","BOUV03",2010-05-04,"UMCA","O","607","Alive",0,92,3.5
"693","BOUV03",2010-05-04,"UMCA","P","645","Alive",11.5,65,11.7
"694","BOUV03",2010-05-04,"UMCA","","678","X- Stem Missing",6.75,-9999,NA
"695","BOUV03",2010-05-04,"UMCA","","683","X- Stem Missing",11,-9999,NA
"696","BOUV03",2010-05-04,"UMCA","Q","888","Alive",5,46,6.3
"697","BOUV09",2010-05-04,"UMCA","G","2382","Alive",3.299999952,31,4.2
"698","BOUV09",2010-05-04,"UMCA","A","3482","Alive",1.700000048,41,2.8
"699","BOUV09",2010-05-04,"UMCA","B","3483","Alive",6.599999905,44,8.4
"700","BOUV09",2010-05-04,"UMCA","C","3484","Alive",3.799999952,48,4.8
"701","BOUV09",2010-05-04,"UMCA","C","3485","Alive",6.300000191,21,7.1
"702","BOUV09",2010-05-04,"UMCA","D","3486","Dead",1.700000048,-9999,NA
"703","BOUV09",2010-05-04,"UMCA","D","3487","Alive",3.299999952,39,4.2
"704","BOUV09",2010-05-04,"UMCA","E","3488","Dead",2.400000095,-9999,NA
"705","BOUV09",2010-05-04,"UMCA","E","3489","Alive",3.299999952,46,3.5
"706","BOUV09",2010-05-04,"UMCA","E","3490","Alive",4.599999905,29,5.2
"707","BOUV09",2010-05-04,"UMCA","F","3491","Alive",6.800000191,26,7.3
"708","BOUV09",2010-05-04,"UMCA","H","3493","Alive",17.5,22,19.5
"709","BOUV09",2010-05-04,"UMCA","I","3494","Alive",5.599999905,19,6.1
"710","BOUV09",2010-05-04,"UMCA","I","3496","Alive",4.5,32,4.7
"711","BOUV09",2010-05-04,"UMCA","J","3497","Alive",2.700000048,29,4.1
"712","BOUV09",2010-05-04,"UMCA","K","3498","Alive",3.599999905,50,3.8
"713","BOUV09",2010-05-04,"UMCA","K","3499","Alive",2.599999905,38,4.3
"714","BOUV09",2010-05-04,"UMCA","L","3500","Alive",14.69999981,36,15.4
"715","BOUV09",2010-05-04,"UMCA","L","3501","Alive",19.10000038,39,21
"716","BOUV09",2010-05-04,"UMCA","M","3502","Alive",6.699999809,62,8.3
"717","BOUV09",2010-05-04,"UMCA","O","3505","Alive",6.199999809,20,6.1
"718","BOUV09",2010-05-04,"UMCA","O","3506","Alive",4,60,4.6
"719","BOUV09",2010-05-04,"UMCA","O","3507","Alive",2.599999905,60,2.8
"720","BOUV09",2010-05-04,"UMCA","O","3508","Alive",8,78,8.2
"721","BOUV09",2010-05-04,"UMCA","P","3510","X- Stem Missing",6.400000095,-9999,NA
"722","BOUV09",2010-05-04,"UMCA","P","3511","Alive",2,31,2.7
"723","BOUV09",2010-05-04,"UMCA","Q","3513","Alive",2.099999905,25,3.2
"724","BOUV09",2010-05-04,"UMCA","Q","3514","X- Stem Missing",10.89999962,-9999,NA
"725","BOUV09",2010-05-04,"UMCA","Q","3515","X- Stem Missing",0.800000012,-9999,NA
"726","BOUV09",2010-05-04,"UMCA","R","3516","X- Stem Missing",3.200000048,-9999,NA
"727","BOUV09",2010-05-04,"UMCA","S","3517","Alive",8.699999809,65,9.2
"728","BOUV09",2010-05-04,"UMCA","T","3518","Dead",7.099999905,-9999,NA
"729","BOUV09",2010-05-04,"UMCA","U","3519","Alive",17.20000076,28,18.8
"730","BOUV09",2010-05-04,"UMCA","U","3520","Alive",33.70000076,33,35.4
"731","BOUV09",2010-05-04,"UMCA","U","3521","Alive",2.5,38,3.4
"732","BOUV09",2010-05-04,"UMCA","U","3522","Dead",11.80000019,-9999,NA
"733","BOUV09",2010-05-04,"UMCA","V","3523","Alive",11.5,24,12.6
"734","BOUV09",2010-05-04,"UMCA","V","3524","Alive",12.19999981,14,12.7
"735","BOUV09",2010-05-04,"UMCA","V","3525","Alive",22.89999962,3,30
"736","BOUV09",2010-05-04,"UMCA","V","3526","Alive",6.900000095,18,7.8
"737","BOUV09",2010-05-04,"UMCA","","3527","X- Stem Missing",14.10000038,-9999,NA
"738","BOUV09",2010-05-04,"UMCA","AG","4753","Alive",27.79999924,21,29.3
"739","BOUV09",2010-05-04,"UMCA","AB","4783","Alive",0,41,6.3
"740","BOUV09",2010-05-04,"UMCA","AH","4784","Alive",0,82,11.4
"741","BOUV09",2010-05-04,"UMCA","AD","6360","Alive",12,80,14
"742","BOUV09",2010-05-04,"UMCA","AF","6366","Alive",20.39999962,17,22.3
"743","BOWES01",2010-05-13,"UMCA","D","325","Alive",26.75,40,29.2
"744","BOWES01",2010-05-13,"UMCA","F","904","Alive",9,9,12.5
"745","BOWES01",2010-05-13,"UMCA","E","916","Alive",25,33,29.7
"746","BOWES01",2010-05-13,"UMCA","J","917","Alive",9,12,10.4
"747","BOWES01",2010-05-13,"UMCA","C","930","Alive",30.25,80,33.4
"748","BOWES01",2010-05-13,"UMCA","B","942","Alive",10,43,10.2
"749","BOWES01",2010-05-13,"UMCA","H","945","Alive",31.5,12,15.1
"750","BOWES01",2010-05-13,"UMCA","I","951","Alive",16.5,15,18.1
"751","BOWES01",2010-05-13,"UMCA","G","957","Alive",9,10,9.8
"752","BOWES01",2010-05-13,"UMCA","A","986","Alive",21.5,220,24.1
"753","BOWES02",2010-05-13,"UMCA","F","3588","Alive",25.5,27,28.4
"754","BOWES02",2010-05-13,"UMCA","E","3589","Alive",17.29999924,8,18.2
"755","BOWES02",2010-05-13,"UMCA","E","3590","Alive",50.29999924,17,52.2
"756","BOWES02",2010-05-13,"UMCA","F","410","Alive",14.5,6,15.8
"757","BOWES02",2010-05-13,"UMCA","C","423b","Alive",69.25,39,46
"758","BOWES02",2010-05-13,"UMCA","G","444","Alive",14.10000038,48,11.5
"759","BOWES02",2010-05-13,"UMCA","A","452b","Alive",16.5,12,19.7
"760","BOWES02",2010-05-13,"UMCA","E","466b","Alive",16.5,18,17.8
"761","BOWES02",2010-05-13,"UMCA","D","468b","Alive",20.25,19,23
"762","BOWES02",2010-05-13,"UMCA","H","469","Alive",21.75,62,23.9
"763","BOWES02",2010-05-13,"UMCA","B","486b","Alive",13.75,26,15.7
"764","BOWES02",2010-05-13,"UMCA","A","496b","Alive",30.5,11,33
"765","BOWES02",2010-05-13,"UMCA","A","498","Alive",46,36,53.8
"766","BOWES02",2010-05-13,"UMCA","G","6938","Alive",13.39999962,47,13.3
"767","BOWES03",2010-05-13,"UMCA","D","819","Alive",32.75,33,35.5
"768","BOWES03",2010-05-13,"UMCA","B","928","Alive",20.25,54,22
"769","BOWES03",2010-05-13,"UMCA","C","940","Alive",35.5,19,34.5
"770","BOWES03",2010-05-13,"UMCA","C","948","Alive",32,30,33.5
"771","BOWES03",2010-05-13,"UMCA","A","993","Dead",19.5,-9999,NA
"772","COCHR01",2010-05-07,"UMCA","A","3591","Alive",3.5,63,4.5
"773","COCHR01",2010-05-07,"UMCA","B","3592","Alive",6,23,7.8
"774","COCHR01",2010-05-07,"UMCA","B","3593","Alive",9.199999809,116,10.9
"775","COCHR01",2010-05-07,"UMCA","C","3594","Alive",5.400000095,19,6.8
"776","COCHR01",2010-05-07,"UMCA","C","3595","Alive",6.5,14,8.1
"777","COCHR01",2010-05-07,"UMCA","C","3596","Alive",7.400000095,20,9.2
"778","COCHR01",2010-05-07,"UMCA","C","3597","Alive",6.900000095,13,7.8
"779","COCHR01",2010-05-07,"UMCA","C","3598","Alive",6.099999905,10,7.4
"780","COOK01",2010-04-28,"UMCA","B","1350","Alive",2.799999952,24,2.4
"781","COOK01",2010-04-28,"UMCA","B","1698","Alive",8.300000191,32,8.6
"782","COOK01",2010-04-28,"UMCA","A","1699","Alive",4.699999809,25,4.4
"783","COOK01",2010-04-28,"UMCA","B","2799","Alive",1,15,1.7
"784","COOK01",2010-04-28,"UMCA","C","6051","Alive",6.5,16,15.1
"785","COOK02",2010-04-28,"UMCA","A","2702","Dead",14.19999981,-9999,15.6
"786","COOK02",2010-04-28,"UMCA","C","2800","Alive",9.5,16,9
"787","COOK02",2010-04-28,"UMCA","C","4717","Alive",9.100000381,8,9.9
"788","COOK02",2010-04-28,"UMCA","A","472","Dead",16.10000038,-9999,43.3
"789","COOK02",2010-04-28,"UMCA","B","6070","Alive",11,17,10.6
"790","COOK02",2010-04-28,"UMCA","E","6071","Alive",4.5,12,4.5
"791","COOK02",2010-04-28,"UMCA","C","6072","Alive",13,12,13.5
"792","COOK02",2010-04-28,"UMCA","E","6073","Alive",19,6,20.1
"793","COOK02",2010-04-28,"UMCA","E","6074","Alive",10.5,19,10.2
"794","COOK02",2010-04-28,"UMCA","E","6075","Alive",11,15,12
"795","DOMAN01",2010-05-21,"UMCA","D","2771","Alive",1.299999952,64,4.3
"796","DOMAN01",2010-05-21,"UMCA","E","3649","Alive",1.299999952,52,6
"797","DOMAN01",2010-05-21,"UMCA","A","3650","Alive",1.200000048,4,4.5
"798","DOMAN01",2010-05-21,"UMCA","A","3651","Alive",2.299999952,7,7.9
"799","DOMAN01",2010-05-21,"UMCA","A","3652","Alive",2.099999905,16,8
"800","DOMAN01",2010-05-21,"UMCA","C","3654","Alive",3.400000095,3,7.9
"801","DOMAN01",2010-05-21,"UMCA","C","3655","Alive",2.5,42,7.5
"802","DOMAN01",2010-05-21,"UMCA","C","3656","Alive",1.899999976,51,3
"803","DOMAN01",2010-05-21,"UMCA","C","3657","Alive",1.399999976,13,5.2
"804","DOMAN01",2010-05-21,"UMCA","B","3658","Alive",3.299999952,81,9.7
"805","DOMAN01",2010-05-21,"UMCA","B","3659","Alive",2.900000095,36,9.1
"806","DOMAN01",2010-05-21,"UMCA","F","3660","Alive",3.299999952,38,10.1
"807","DOMAN01",2010-05-21,"UMCA","F","6346","Alive",1.100000024,46,2.8
"808","DOMAN01",2010-05-21,"UMCA","","6347","Alive",1,9,4
"809","DOMAN01",2010-05-21,"UMCA","F","6348","Alive",1.399999976,9,5.8
"810","ELIOT01",2010-05-23,"UMCA","M","2427","Alive",18.70000076,166,19.3
"811","ELIOT01",2010-05-23,"UMCA","M","2436","Alive",26.29999924,169,28.4
"812","ELIOT01",2010-05-23,"UMCA","J","2441","Alive",21.39999962,114,24.6
"813","ELIOT01",2010-05-23,"UMCA","I","2899","Alive",22.29999924,140,23.7
"814","ELIOT01",2010-05-23,"UMCA","A","328","Alive",14.10000038,104,15.8
"815","ELIOT01",2010-05-23,"UMCA","K","408c","Alive",22.79999924,130,25.6
"816","ELIOT01",2010-05-23,"UMCA","C","412d","Alive",2.299999952,148,2.4
"817","ELIOT01",2010-05-23,"UMCA","L","413b","Alive",15.19999981,90,17.2
"818","ELIOT01",2010-05-23,"UMCA","N","414b","Alive",55.5,151,46.2
"819","ELIOT01",2010-05-23,"UMCA","D","4388","Alive",37.79999924,123,39.4
"820","ELIOT01",2010-05-23,"UMCA","E","4402","Alive",45.20000076,72,46.5
"821","ELIOT01",2010-05-23,"UMCA","F","4405","Alive",25,96,26.5
"822","ELIOT01",2010-05-23,"UMCA","H","4407","Alive",19.60000038,72,19.8
"823","ELIOT01",2010-05-23,"UMCA","B","4479","Alive",11,71,11.9
"824","ELIOT01",2010-05-23,"UMCA","G","4480","Alive",26.60000038,83,28.2
"825","FERRA01",2010-05-06,"UMCA","L","2598","Alive",3.299999952,43,4.1
"826","FERRA01",2010-05-06,"UMCA","A","2773","Alive",17.29999924,14,18.5
"827","FERRA01",2010-05-06,"UMCA","A","2774","Dead",11.10000038,-9999,NA
"828","FERRA01",2010-05-06,"UMCA","B","2775","Alive",5.800000191,15,6.5
"829","FERRA01",2010-05-06,"UMCA","C","2776","Alive",56,8,NA
"830","FERRA01",2010-05-06,"UMCA","D","2777","Alive",2.200000048,16,2.6
"831","FERRA01",2010-05-06,"UMCA","C","2778","Alive",2.400000095,17,2.9
"832","FERRA01",2010-05-06,"UMCA","C","2779","Alive",3.799999952,14,3.4
"833","FERRA01",2010-05-06,"UMCA","C","2780","Alive",11.10000038,18,11.4
"834","FERRA01",2010-05-06,"UMCA","C","2781","Alive",9.300000191,9,10.3
"835","FERRA01",2010-05-06,"UMCA","E","2783","Alive",2.799999952,14,2.8
"836","FERRA01",2010-05-06,"UMCA","E","2784","Alive",2.200000048,17,2.8
"837","FERRA01",2010-05-06,"UMCA","F","2786","X- Stem Missing",1,-9999,NA
"838","FERRA01",2010-05-06,"UMCA","G","2788","Alive",10.89999962,33,10.3
"839","FERRA01",2010-05-06,"UMCA","H","2789","Alive",1.299999952,24,2.7
"840","FERRA01",2010-05-06,"UMCA","H","2790","Alive",2.599999905,30,2.7
"841","FERRA01",2010-05-06,"UMCA","H","2791","Alive",9.300000191,31,NA
"842","FERRA01",2010-05-06,"UMCA","J","2793","Alive",12.60000038,19,13.1
"843","FERRA01",2010-05-06,"UMCA","J","2794","Alive",11,47,11
"844","FERRA01",2010-05-06,"UMCA","J","2795","Alive",9,12,8.6
"845","FERRA01",2010-05-06,"UMCA","J","2796","Alive",4.199999809,56,4.1
"846","FERRA01",2010-05-06,"UMCA","K","2797","Alive",3,31,3.8
"847","FERRA01",2010-05-06,"UMCA","L","2798","Alive",9.399999619,12,10.1
"848","FERRA01",2010-05-06,"UMCA","N","3699","Alive",2.5,19,3.1
"849","FERRA01",2010-05-06,"UMCA","O","3701","Alive",7.300000191,11,8.1
"850","FERRA01",2010-05-06,"UMCA","P","3703","Alive",3.200000048,10,3.4
"851","FERRA01",2010-05-06,"UMCA","Q","3704","Alive",10.19999981,15,11.2
"852","FERRA01",2010-05-06,"UMCA","S","3706","Alive",10.69999981,1,11.1
"853","FERRA01",2010-05-06,"UMCA","U","3710","Alive",9.5,51,11
"854","FERRA01",2010-05-06,"UMCA","V","3711","Alive",14.80000019,2,16.8
"855","FERRA01",2010-05-06,"UMCA","V","3712","Alive",11.80000019,12,12.2
"856","FERRA01",2010-05-06,"UMCA","V","3713","Alive",12.10000038,6,13.1
"857","FERRA01",2010-05-06,"UMCA","V","3714","Alive",14,10,14.9
"858","FERRA01",2010-05-06,"UMCA","V","3715","Alive",12.10000038,17,15.1
"859","FERRA01",2010-05-06,"UMCA","V","3716","Alive",13.60000038,9,15
"860","FERRA01",2010-05-06,"UMCA","W","3717","Alive",2.099999905,18,2.1
"861","FERRA01",2010-05-06,"UMCA","Y","3720","Alive",1.700000048,19,1.7
"862","FERRA01",2010-05-06,"UMCA","Z","3722","Alive",1.399999976,30,2
"863","FERRA01",2010-05-06,"UMCA","Z","3724","Alive",3.900000095,37,4.5
"864","FERRA01",2010-05-06,"UMCA","Z","3725","Alive",5.5,34,6.1
"865","FERRA01",2010-05-06,"UMCA","AA","3726","Alive",5.800000191,39,6.3
"866","FERRA01",2010-05-06,"UMCA","AB","3727","Alive",10.5,27,11.7
"867","FERRA01",2010-05-06,"UMCA","AC","3728","Alive",1.799999952,15,2.7
"868","FERRA01",2010-05-06,"UMCA","AD","3729","Alive",4.199999809,8,5.5
"869","FERRA01",2010-05-06,"UMCA","AE","3730","Alive",2.900000095,11,3
"870","FERRA01",2010-05-06,"UMCA","AF","3732","Alive",3.099999905,14,3.8
"871","FERRA01",2010-05-06,"UMCA","AF","3733","Alive",7.699999809,10,8.3
"872","FERRA01",2010-05-06,"UMCA","AF","3736","Alive",5.400000095,3,6.2
"873","FERRA01",2010-05-06,"UMCA","AF","3737","Alive",2,49,2.8
"874","FERRA01",2010-05-06,"UMCA","AF","3738","Alive",6.300000191,16,7.1
"875","FERRA01",2010-05-06,"UMCA","M","3739","X- Stem Missing",3.799999952,-9999,NA
"876","FERRA01",2010-05-06,"UMCA","L","3740","Alive",6.199999809,21,6.5
"877","FERRA01",2010-05-06,"UMCA","L","3741","Alive",9.899999619,13,10.2
"878","FERRA01",2010-05-06,"UMCA","L","3742","Alive",6.400000095,40,6.6
"879","FERRA01",2010-05-06,"UMCA","M","4781","Alive",2.599999905,32,2.7
"880","FERRA01",2010-05-06,"UMCA","M","4782","Alive",3.200000048,30,3
"881","FERRA01",2010-05-06,"UMCA","AG","6309","Alive",11.30000019,35,11.7
"882","FOP04",2010-05-19,"UMCA","E","168","Alive",18.5,26,18.9
"883","FOP04",2010-05-19,"UMCA","F","169","Alive",26.75,165,27.3
"884","FOP04",2010-05-19,"UMCA","I","172","Alive",24.5,17,27.4
"885","FOP04",2010-05-19,"UMCA","K","173","Alive",37.5,63,40.8
"886","FOP04",2010-05-19,"UMCA","A","174","Alive",10.75,50,10.9
"887","FOP04",2010-05-19,"UMCA","J","175","Alive",21.25,25,21.5
"888","FOP04",2010-05-19,"UMCA","G","176","Alive",26,71,25.3
"889","FOP04",2010-05-19,"UMCA","H","177","Alive",18.75,152,19.7
"890","FOP04",2010-05-19,"UMCA","K","178","Alive",32,17,32.4
"891","FOP04",2010-05-19,"UMCA","N","182","Alive",15,27,17
"892","FOP04",2010-05-19,"UMCA","M","184","Alive",18,96,16.6
"893","FOP04",2010-05-19,"UMCA","M","202","Alive",22.25,110,25.5
"894","FOP04",2010-05-19,"UMCA","C","209","Alive",34.75,74,35.6
"895","FOP04",2010-05-19,"UMCA","D","211","Alive",17.25,12,17.9
"896","FOP04",2010-05-19,"UMCA","B","213","Alive",11,92,10.8
"897","FOP04",2010-05-19,"UMCA","O","4409","Alive",31.60000038,8,33.7
"898","FOP04",2010-05-19,"UMCA","P","4411","Alive",28,96,30.7
"899","FOP04",2010-05-19,"UMCA","E","4483","Alive",34.5,25,36.5
"900","FOP04",2010-05-19,"UMCA","C","4484","Alive",37.40000153,24,39.7
"901","FOP04",2010-05-19,"UMCA","K","4485","Alive",38.59999847,9,40.1
"902","FOP04",2010-05-19,"UMCA","L","4486","Alive",28.70000076,11,29.8
"903","FOP04",2010-05-19,"UMCA","Q","4487","Alive",25.89999962,160,26.4
"904","FOP04",2010-05-19,"UMCA","R","4833","Alive",2.700000048,134,3.3
"905","FOP04",2010-05-19,"UMCA","R","4834","Alive",15.10000038,157,16.4
"906","FOP324",2010-05-19,"UMCA","N","121","Alive",18.45999908,51,20.6
"907","FOP324",2010-05-19,"UMCA","K","132","Alive",14.64000034,27,17.8
"908","FOP324",2010-05-19,"UMCA","W","133","Alive",17.51000023,7,18.7
"909","FOP324",2010-05-19,"UMCA","L","134","Alive",3.180000067,46,19.4
"910","FOP324",2010-05-19,"UMCA","P","135","Alive",21.95999908,34,27.3
"911","FOP324",2010-05-19,"UMCA","M","136","Alive",7.639999866,119,10.3
"912","FOP324",2010-05-19,"UMCA","X","137","Alive",5.090000153,32,7.2
"913","FOP324",2010-05-19,"UMCA","H","138","Alive",15,16,17.1
"914","FOP324",2010-05-19,"UMCA","T","139","Alive",42.65000153,44,11.2
"915","FOP324",2010-05-19,"UMCA","I","140","Alive",17.82999992,13,22.1
"916","FOP324",2010-05-19,"UMCA","J","141","Alive",14.01000023,17,16.1
"917","FOP324",2010-05-19,"UMCA","H","143","Alive",11.5,17,12.5
"918","FOP324",2010-05-19,"UMCA","H","144","Alive",11,55,11.6
"919","FOP324",2010-05-19,"UMCA","O","145","Alive",7.320000172,61,7.6
"920","FOP324",2010-05-19,"UMCA","Q","146","Alive",45.25,17,47
"921","FOP324",2010-05-19,"UMCA","V","147","X- Stem Missing",7,-9999,NA
"922","FOP324",2010-05-19,"UMCA","Q","148","Alive",18.25,217,20.6
"923","FOP324",2010-05-19,"UMCA","R","149","Alive",15.92000008,56,21.9
"924","FOP324",2010-05-19,"UMCA","A","150","Alive",18,59,18.5
"925","FOP324",2010-05-19,"UMCA","A","151","Alive",18.5,15,19.5
"926","FOP324",2010-05-19,"UMCA","A","155","Alive",25.79999924,10,21.7
"927","FOP324",2010-05-19,"UMCA","C","156","Alive",15.5,13,15.6
"928","FOP324",2010-05-19,"UMCA","G","157","Alive",29.92000008,78,20.1
"929","FOP324",2010-05-19,"UMCA","F","158","Alive",14.75,27,17.6
"930","FOP324",2010-05-19,"UMCA","F","159","Alive",13.25,13,15.3
"931","FOP324",2010-05-19,"UMCA","C","161","Alive",15,25,16.7
"932","FOP324",2010-05-19,"UMCA","F","164","Alive",15,50,16.5
"933","FOP324",2010-05-19,"UMCA","C","166","Dead",3.25,-9999,NA
"934","FOP324",2010-05-19,"UMCA","F","167","Alive",19.39999962,21,14.9
"935","FOP324",2010-05-19,"UMCA","W","2891","Alive",9.199999809,11,10.5
"936","FOP324",2010-05-19,"UMCA","F","4021","Alive",14.39999962,12,16.3
"937","FOP324",2010-05-19,"UMCA","F","4022","Alive",7.900000095,27,8.7
"938","FOP324",2010-05-19,"UMCA","A","4023","Alive",17.39999962,17,18.5
"939","FOP324",2010-05-19,"UMCA","U","4024","Alive",2,34,2.1
"940","FOP333",2010-04-20,"UMCA","F","154","Alive",26.25,49,29.1
"941","FOP333",2010-04-20,"UMCA","D","160","Alive",25.5,10,24.8
"942","FOP333",2010-04-20,"UMCA","D","162","Alive",6.75,39,NA
"943","FOP333",2010-04-20,"UMCA","C","180","Alive",26,35,28.2
"944","FOP333",2010-04-20,"UMCA","C","185","Alive",14.25,19,16.3
"945","FOP333",2010-04-20,"UMCA","A","187","Alive",19,41,20.2
"946","FOP333",2010-04-20,"UMCA","H","201","Alive",24.75,14,24
"947","FOP333",2010-04-20,"UMCA","H","203","Alive",24.75,31,25.2
"948","FOP333",2010-04-20,"UMCA","C","204","Alive",89.5,24,95.6
"949","FOP333",2010-04-20,"UMCA","H","205","Alive",28.75,13,29.9
"950","FOP333",2010-04-20,"UMCA","H","206","Dead",14.25,-9999,NA
"951","FOP333",2010-04-20,"UMCA","A","207","Alive",12.25,112,12.7
"952","FOP333",2010-04-20,"UMCA","I","208","Alive",13,7,12.4
"953","FOP333",2010-04-20,"UMCA","","215","Dead",8.75,-9999,NA
"954","FOP333",2010-04-20,"UMCA","K","217","Alive",5.5,37,5.9
"955","FOP333",2010-04-20,"UMCA","F","218","Alive",20.5,61,19
"956","FOP333",2010-04-20,"UMCA","F","219","Alive",18.5,59,19.2
"957","FOP333",2010-04-20,"UMCA","I","223","Dead",8,-9999,NA
"958","FOP333",2010-04-20,"UMCA","C","2428","Alive",24.70000076,11,24.1
"959","FOP333",2010-04-20,"UMCA","F","2432","Alive",22.29999924,18,24.3
"960","FOP333",2010-04-20,"UMCA","A","2434","Alive",25.89999962,14,27.5
"961","FOP333",2010-04-20,"UMCA","C","2435","Alive",25.5,40,27
"962","FOP333",2010-04-20,"UMCA","C","2437","Alive",15.80000019,3,16
"963","FOP333",2010-04-20,"UMCA","A","2439","Alive",14.60000038,15,14.4
"964","FOP333",2010-04-20,"UMCA","A","2440","Alive",24,22,24
"965","FOP333",2010-04-20,"UMCA","A","2442","Alive",18.70000076,15,18.8
"966","FOP333",2010-04-20,"UMCA","C","2445","Alive",19,10,19.3
"967","FOP333",2010-04-20,"UMCA","G","2802","Alive",24.5,15,25.1
"968","FOP333",2010-04-20,"UMCA","C","2804","Alive",14.60000038,2,16.3
"969","FOP333",2010-04-20,"UMCA","G","2806","Alive",19.5,13,20.2
"970","FOP333",2010-04-20,"UMCA","C","2807","Alive",20.79999924,9,20.3
"971","FOP333",2010-04-20,"UMCA","M","2889","Alive",17.60000038,8,18.5
"972","FOP333",2010-04-20,"UMCA","D","2890","Alive",23,14,24.3
"973","FOP333",2010-04-20,"UMCA","D","2894","Alive",14.19999981,10,14.1
"974","FOP333",2010-04-20,"UMCA","A","2897","Alive",27.60000038,10,29
"975","FOP333",2010-04-20,"UMCA","A","2898","Alive",20,12,20.7
"976","FOP340",2010-04-20,"UMCA","C","179","Alive",2.5,69,3.1
"977","FOP340",2010-04-20,"UMCA","A","210","Alive",11.75,3,13.5
"978","FOP340",2010-04-20,"UMCA","B","214","Alive",12.75,19,13.3
"979","FOP340",2010-04-20,"UMCA","E","5299","Alive",25.5,110,27.5
"980","FOP340",2010-04-20,"UMCA","D","5300","Alive",11.19999981,17,11
"981","FRIDE01",2010-05-18,"UMCA","A","1756","Alive",1,22,2.2
"982","FRIDE01",2010-05-18,"UMCA","A","4474","Alive",4.099999905,11,6.6
"983","FRIDE01",2010-05-18,"UMCA","A","4476","Alive",2.099999905,6,2.5
"984","GANAY01",2010-05-07,"UMCA","A","2324","Alive",2.099999905,48,2.5
"985","GANAY02",2010-05-07,"UMCA","A","3234","Alive",17.39999962,5,16.2
"986","GANAY02",2010-05-07,"UMCA","A","3235","Alive",16.10000038,32,17
"987","GANAY02",2010-05-07,"UMCA","A","3236","Alive",13.10000038,52,13.9
"988","GANAY02",2010-05-07,"UMCA","A","3237","Alive",12.5,71,14.1
"989","GANAY02",2010-05-07,"UMCA","B","3238","Alive",2.700000048,29,3.1
"990","GANAY02",2010-05-07,"UMCA","B","3239","Alive",12.10000038,6,13.2
"991","GANAY02",2010-05-07,"UMCA","B","3240","Alive",9.5,10,9.9
"992","GANAY02",2010-05-07,"UMCA","B","3241","Dead",3.200000048,-9999,NA
"993","GANAY02",2010-05-07,"UMCA","B","3242","Dead",2.599999905,-9999,NA
"994","GANAY02",2010-05-07,"UMCA","B","3243","Alive",11.60000038,43,12.3
"995","GARD01",2010-05-21,"UMCA","A","3775","Alive",7.599999905,78,8.3
"996","GARD01",2010-05-21,"UMCA","A","3776","Alive",2.200000048,2,2.8
"997","GARD01",2010-05-21,"UMCA","C","3777","Alive",9.899999619,51,10.5
"998","GARD01",2010-05-21,"UMCA","D","3778","Alive",11.5,35,12.8
"999","GARD01",2010-05-21,"UMCA","D","3779","Alive",0.5,11,2.8
"1000","GARD01",2010-05-21,"UMCA","E","3780","Alive",9.699999809,6,10.7
"1001","GARD01",2010-05-21,"UMCA","E","3781","Alive",9.199999809,5,8.8
"1002","GARD01",2010-05-21,"UMCA","F","3782","Alive",1.5,1,2.2
"1003","GARD01",2010-05-21,"UMCA","F","3783","Dead",2.599999905,-9999,NA
"1004","GARD01",2010-05-21,"UMCA","G","3785","Alive",9.600000381,6,8.4
"1005","GARD01",2010-05-21,"UMCA","G","3786","Alive",1.299999952,0,2
"1006","GARD01",2010-05-21,"UMCA","H","3787","Alive",10.39999962,19,11.6
"1007","GARD01",2010-05-21,"UMCA","H","3788","Alive",10.80000019,7,11.6
"1008","GARD01",2010-05-21,"UMCA","H","3789","Dead",9.600000381,-9999,NA
"1009","GARD01",2010-05-21,"UMCA","H","3790","Alive",7.099999905,4,7.2
"1010","GARD01",2010-05-21,"UMCA","H","3791","Alive",10.19999981,1,11.1
"1011","GARD01",2010-05-21,"UMCA","H","3792","Alive",7.800000191,8,7.7
"1012","GARD01",2010-05-21,"UMCA","I","3793","Alive",7.800000191,70,8.6
"1013","GARD01",2010-05-21,"UMCA","J","3794","Alive",14.60000038,14,16.3
"1014","GARD01",2010-05-21,"UMCA","K","3795","Alive",7.800000191,28,10
"1015","GARD01",2010-05-21,"UMCA","L","3796","Alive",16,28,17.2
"1016","GARD01",2010-05-21,"UMCA","L","3797","Alive",5.699999809,37,5.8
"1017","GARD01",2010-05-21,"UMCA","L","3799","Alive",2.299999952,27,2.7
"1018","GARD01",2010-05-21,"UMCA","L","3800","Alive",9.800000191,7,10
