"PlotID","Date","VegTransectID","PtNum","OverstorySp","PercentCoverage","UnderstorySp"
"ANN36",8/12/2004 0:00:00,328,15.00,,,"QUAG"
"ANN36",8/12/2004 0:00:00,328,17.00,"QUAG",,"UMCA"
"ANN36",8/12/2004 0:00:00,328,17.00,,,"LOHI"
"ANN36",8/12/2004 0:00:00,328,19.00,"QUAG",,"UMCA"
"ANN36",8/12/2004 0:00:00,328,19.00,,,"LOHI"
"ANN36",8/12/2004 0:00:00,328,19.00,,,"TODI"
"ANN36",8/12/2004 0:00:00,328,19.00,,,"MIAU"
"ANN36",8/12/2004 0:00:00,328,21.00,"QUAG",,"UMCA"
"ANN36",8/12/2004 0:00:00,328,21.00,,,"TODI"
"ANN36",8/12/2004 0:00:00,328,23.00,"None",,"None"
"ANN36",8/12/2004 0:00:00,329,1.00,"None",,"LOHI"
"ANN36",8/12/2004 0:00:00,329,1.00,,,"UMCA"
"ANN36",8/12/2004 0:00:00,329,1.00,,,"TODI"
"ANN36",8/12/2004 0:00:00,329,3.00,"QUAG",,"TODI"
"ANN36",8/12/2004 0:00:00,329,3.00,"UMCA",,"HEAR"
"ANN36",8/12/2004 0:00:00,329,5.00,"QUAG",,"TODI"
"ANN36",8/12/2004 0:00:00,329,5.00,"UMCA",,
"ANN36",8/12/2004 0:00:00,329,7.00,"QUAG",,"UMCA"
"ANN36",8/12/2004 0:00:00,329,7.00,"UMCA",,"TODI"
"ANN36",8/12/2004 0:00:00,329,9.00,"QUAG",,"LOHI"
"ANN36",8/12/2004 0:00:00,329,9.00,"UMCA",,"UMCA"
"ANN36",8/12/2004 0:00:00,329,9.00,,,"HEAR"
"ANN36",8/12/2004 0:00:00,329,11.00,"QUAG",,"UMCA"
"ANN36",8/12/2004 0:00:00,329,11.00,,,"TODI"
"ANN36",8/12/2004 0:00:00,329,13.00,"QUAG",,"UMCA"
"ANN36",8/12/2004 0:00:00,329,13.00,,,"TODI"
"ANN36",8/12/2004 0:00:00,329,13.00,,,"MIAU"
"ANN36",8/12/2004 0:00:00,329,13.00,,,"HEAR"
"ANN36",8/12/2004 0:00:00,329,15.00,"QUAG",,"LOHI"
"ANN36",8/12/2004 0:00:00,329,15.00,,,"UMCA"
"ANN36",8/12/2004 0:00:00,329,15.00,,,"MIAU"
"ANN36",8/12/2004 0:00:00,329,15.00,,,"HEAR"
"ANN36",8/12/2004 0:00:00,329,17.00,"HEAR",,"UMCA"
"ANN36",8/12/2004 0:00:00,329,17.00,"QUAG",,"TODI"
"ANN36",8/12/2004 0:00:00,329,19.00,"QUAG",,"LOHI"
"ANN36",8/12/2004 0:00:00,329,19.00,,,"UMCA"
"ANN36",8/12/2004 0:00:00,329,19.00,,,"TODI"
"ANN36",8/12/2004 0:00:00,329,19.00,,,"MIAU"
"ANN36",8/12/2004 0:00:00,329,19.00,,,"BAPI"
"ANN36",8/12/2004 0:00:00,329,21.00,"HEAR",,"HEAR"
"ANN36",8/12/2004 0:00:00,329,21.00,"QUAG",,
"ANN36",8/12/2004 0:00:00,330,1.00,"QUAG",,"LOHI"
"ANN36",8/12/2004 0:00:00,330,1.00,"UMCA",,
"ANN36",8/12/2004 0:00:00,330,3.00,"QUAG",,"LOHI"
"ANN36",8/12/2004 0:00:00,330,3.00,"UMCA",,"UMCA"
"ANN36",8/12/2004 0:00:00,330,3.00,"HEAR",,"TODI"
"ANN36",8/12/2004 0:00:00,330,4.00,"UMCA",,
"ANN36",8/12/2004 0:00:00,330,4.00,"HEAR",,
"ANN36",8/12/2004 0:00:00,330,5.00,"QUAG",,"LOHI"
"ANN36",8/12/2004 0:00:00,330,5.00,"UMCA",,"TODI"
"ANN36",8/12/2004 0:00:00,330,5.00,"HEAR",,
"ANN36",8/12/2004 0:00:00,330,7.00,"QUAG",,"LOHI"
"ANN36",8/12/2004 0:00:00,330,7.00,"HEAR",,"UMCA"
"ANN36",8/12/2004 0:00:00,330,7.00,,,"HEAR"
"ANN36",8/12/2004 0:00:00,330,9.00,"QUAG",,"None"
"ANN36",8/12/2004 0:00:00,330,9.00,"HEAR",,
"ANN36",8/12/2004 0:00:00,330,11.00,"QUAG",,"HEAR"
"ANN36",8/12/2004 0:00:00,330,13.00,"QUAG",,"HEAR"
"ANN36",8/12/2004 0:00:00,330,13.00,"HEAR",,
"ANN36",8/12/2004 0:00:00,330,14.00,"HEAR",,
"ANN36",8/12/2004 0:00:00,330,15.00,"QUAG",,"LOHI"
"ANN36",8/12/2004 0:00:00,330,15.00,"HEAR",,"HEAR"
"ANN36",8/12/2004 0:00:00,330,17.00,"HEAR",,"None"
"ANN36",8/12/2004 0:00:00,330,17.00,"LOHI",,
"ANN36",8/12/2004 0:00:00,330,19.00,"HEAR",,"LOHI"
"ANN36",8/12/2004 0:00:00,330,19.00,,,"UMCA"
"ANN36",8/12/2004 0:00:00,330,19.00,,,"TODI"
"ANN36",8/12/2004 0:00:00,330,21.00,"QUAG",,"MIAU"
"ANN36",8/12/2004 0:00:00,330,21.00,"HEAR",,
"ANN36",8/12/2004 0:00:00,330,23.00,"QUAG",,"LOHI"
"ANN36",8/12/2004 0:00:00,330,23.00,"HEAR",,"SYMO"
"ANN37",8/16/2004 0:00:00,336,1.00,"QUKE",,"None"
"ANN37",8/16/2004 0:00:00,336,3.00,"QUKE",,"PSME"
"ANN37",8/16/2004 0:00:00,336,4.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,336,5.00,"QUKE",,"None"
"ANN37",8/16/2004 0:00:00,336,5.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,336,7.00,"QUKE",,"TODI"
"ANN37",8/16/2004 0:00:00,336,7.00,"UMCA",,"UMCA"
"ANN37",8/16/2004 0:00:00,336,8.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,336,9.00,"QUKE",,"QUKE"
"ANN37",8/16/2004 0:00:00,336,9.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,336,10.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,336,11.00,"QUKE",,"None"
"ANN37",8/16/2004 0:00:00,336,11.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,336,12.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,336,13.00,"QUKE",,"None"
"ANN37",8/16/2004 0:00:00,336,13.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,336,15.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,336,17.00,"QUKE",,"None"
"ANN37",8/16/2004 0:00:00,336,17.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,336,18.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,336,19.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,336,21.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,336,21.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,336,23.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,336,23.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,337,1.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,337,3.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,337,3.00,"PSME",,
"ANN37",8/16/2004 0:00:00,337,5.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,337,5.00,,,"TODI"
"ANN37",8/16/2004 0:00:00,337,7.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,337,7.00,"QUKE",,"PSME"
"ANN37",8/16/2004 0:00:00,337,9.00,"QUKE",,"None"
"ANN37",8/16/2004 0:00:00,337,11.00,"UMCA",,"UMCA"
"ANN37",8/16/2004 0:00:00,337,11.00,"QUKE",,
"ANN37",8/16/2004 0:00:00,337,13.00,"UMCA",,"TODI"
"ANN37",8/16/2004 0:00:00,337,13.00,"QUKE",,"UMCA"
"ANN37",8/16/2004 0:00:00,337,14.00,"QUKE",,
"ANN37",8/16/2004 0:00:00,337,15.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,337,15.00,"QUKE",,
"ANN37",8/16/2004 0:00:00,337,17.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,337,19.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,337,19.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,337,21.00,"QUGA",,"QUGA"
"ANN37",8/16/2004 0:00:00,337,23.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,337,23.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,338,1.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,338,1.00,"QUKE",,
"ANN37",8/16/2004 0:00:00,338,2.00,"QUKE",,
"ANN37",8/16/2004 0:00:00,338,3.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,338,3.00,"QUKE",,
"ANN37",8/16/2004 0:00:00,338,5.00,"QUKE",,"QUGA"
"ANN37",8/16/2004 0:00:00,338,5.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,338,6.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,338,7.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,338,7.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,338,9.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,338,9.00,"QUGA",,"QUGA"
"ANN37",8/16/2004 0:00:00,338,9.00,,,"PSME"
"ANN37",8/16/2004 0:00:00,338,11.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,338,11.00,"QUKE",,
"ANN37",8/16/2004 0:00:00,338,11.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,338,12.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,338,13.00,"QUKE",,"None"
"ANN37",8/16/2004 0:00:00,338,13.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,338,14.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,338,15.00,"QUGA",,"LOHI"
"ANN37",8/16/2004 0:00:00,338,15.00,,,"QUGA"
"ANN37",8/16/2004 0:00:00,338,17.00,"QUGA",,"None"
"ANN37",8/16/2004 0:00:00,338,19.00,"QUKE",,"LOHI"
"ANN37",8/16/2004 0:00:00,338,21.00,"QUKE",,"LOHI"
"ANN37",8/16/2004 0:00:00,338,21.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,338,22.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,338,23.00,"QUGA",,"None"
"ANN37",8/16/2004 0:00:00,339,1.00,"QUKE",,"PSME"
"ANN37",8/16/2004 0:00:00,339,1.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,339,1.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,2.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,339,2.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,3.00,"QUKE",,"LOHI"
"ANN37",8/16/2004 0:00:00,339,3.00,"UMCA",,"TODI"
"ANN37",8/16/2004 0:00:00,339,3.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,5.00,"QUGA",,"None"
"ANN37",8/16/2004 0:00:00,339,6.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,7.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,339,7.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,8.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,9.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,339,9.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,10.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,11.00,"QUGA",,"None"
"ANN37",8/16/2004 0:00:00,339,13.00,"QUGA",,"None"
"ANN37",8/16/2004 0:00:00,339,14.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,15.00,"QUKE",,"None"
"ANN37",8/16/2004 0:00:00,339,15.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,16.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,17.00,"QUKE",,"UMCA"
"ANN37",8/16/2004 0:00:00,339,17.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,18.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,19.00,"QUKE",,"None"
"ANN37",8/16/2004 0:00:00,339,20.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,339,20.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,339,21.00,"QUKE",,"None"
"ANN37",8/16/2004 0:00:00,339,23.00,"None",,"QUGA"
"ANN37",8/16/2004 0:00:00,340,1.00,"QUKE",,"LOHI"
"ANN37",8/16/2004 0:00:00,340,1.00,"UMCA",,
"ANN37",8/16/2004 0:00:00,340,1.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,340,2.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,340,3.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,340,3.00,"QUGA",,"TODI"
"ANN37",8/16/2004 0:00:00,340,5.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,340,5.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,340,6.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,340,7.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,340,7.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,340,8.00,"QUGA",,
"ANN37",8/16/2004 0:00:00,340,9.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,340,11.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,340,11.00,,,"UMCA"
"ANN37",8/16/2004 0:00:00,340,13.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,340,15.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,340,17.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,340,19.00,"UMCA",,"LOHI"
"ANN37",8/16/2004 0:00:00,340,21.00,"UMCA",,"None"
"ANN37",8/16/2004 0:00:00,340,23.00,"None",,"None"
"ANN37",8/16/2004 0:00:00,340,25.00,"None",,"None"
"ANN38",9/23/2004 0:00:00,346,1.00,"ARME",,"LOHI"
"ANN38",9/23/2004 0:00:00,346,1.00,"PSME",,
"ANN38",9/23/2004 0:00:00,346,2.00,"ARME",,
"ANN38",9/23/2004 0:00:00,346,2.00,"PSME",,
"ANN38",9/23/2004 0:00:00,346,3.00,"ARME",,"LOHI"
"ANN38",9/23/2004 0:00:00,346,3.00,"PSME",,
"ANN38",9/23/2004 0:00:00,346,4.00,"ARME",,
"ANN38",9/23/2004 0:00:00,346,4.00,"PSME",,
"ANN38",9/23/2004 0:00:00,346,5.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,346,6.00,"PSME",,
"ANN38",9/23/2004 0:00:00,346,7.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,346,7.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,346,8.00,"PSME",,
"ANN38",9/23/2004 0:00:00,346,8.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,346,9.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,346,9.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,346,10.00,"PSME",,
"ANN38",9/23/2004 0:00:00,346,10.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,346,10.00,"HEAR",,
"ANN38",9/23/2004 0:00:00,346,11.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,346,11.00,"UMCA",,"QUAG"
"ANN38",9/23/2004 0:00:00,346,12.00,"PSME",,
"ANN38",9/23/2004 0:00:00,346,12.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,346,13.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,346,13.00,,,"QUAG"
"ANN38",9/23/2004 0:00:00,346,14.00,"PSME",,
"ANN38",9/23/2004 0:00:00,346,15.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,346,16.00,"PSME",,
"ANN38",9/23/2004 0:00:00,346,17.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,346,17.00,,,"QUAG"
"ANN38",9/23/2004 0:00:00,346,18.00,"PSME",,
"ANN38",9/23/2004 0:00:00,346,19.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,346,20.00,"PSME",,
"ANN38",9/23/2004 0:00:00,346,21.00,"PSME",,"BACSPP"
"ANN38",9/23/2004 0:00:00,346,22.00,"PSME",,
"ANN38",9/23/2004 0:00:00,346,23.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,347,1.00,"UMCA",,"SYMO"
"ANN38",9/23/2004 0:00:00,347,3.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,347,3.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,347,4.00,"PSME",,
"ANN38",9/23/2004 0:00:00,347,4.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,347,5.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,347,5.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,347,5.00,"TODI",,
"ANN38",9/23/2004 0:00:00,347,6.00,"PSME",,
"ANN38",9/23/2004 0:00:00,347,6.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,347,6.00,"TODI",,
"ANN38",9/23/2004 0:00:00,347,7.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,347,7.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,347,7.00,"TODI",,
"ANN38",9/23/2004 0:00:00,347,8.00,"PSME",,
"ANN38",9/23/2004 0:00:00,347,8.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,347,9.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,347,9.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,347,10.00,"PSME",,
"ANN38",9/23/2004 0:00:00,347,10.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,347,11.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,347,11.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,347,12.00,"QUAG",,
"ANN38",9/23/2004 0:00:00,347,12.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,347,13.00,"QUAG",,"LOHI"
"ANN38",9/23/2004 0:00:00,347,13.00,"PSME",,"QUAG"
"ANN38",9/23/2004 0:00:00,347,13.00,"UMCA",,"ROGY"
"ANN38",9/23/2004 0:00:00,347,14.00,"QUAG",,
"ANN38",9/23/2004 0:00:00,347,14.00,"PSME",,
"ANN38",9/23/2004 0:00:00,347,14.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,347,15.00,"QUAG",,"LOHI"
"ANN38",9/23/2004 0:00:00,347,15.00,"PSME",,
"ANN38",9/23/2004 0:00:00,347,15.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,347,16.00,"QUAG",,
"ANN38",9/23/2004 0:00:00,347,16.00,"PSME",,
"ANN38",9/23/2004 0:00:00,347,17.00,"QUAG",,"None"
"ANN38",9/23/2004 0:00:00,347,17.00,"PSME",,
"ANN38",9/23/2004 0:00:00,347,18.00,"QUAG",,
"ANN38",9/23/2004 0:00:00,347,18.00,"PSME",,
"ANN38",9/23/2004 0:00:00,347,19.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,347,19.00,"HEAR",,
"ANN38",9/23/2004 0:00:00,347,20.00,"PSME",,
"ANN38",9/23/2004 0:00:00,347,20.00,"HEAR",,
"ANN38",9/23/2004 0:00:00,347,21.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,347,21.00,"HEAR",,
"ANN38",9/23/2004 0:00:00,347,22.00,"PSME",,
"ANN38",9/23/2004 0:00:00,347,22.00,"HEAR",,
"ANN38",9/23/2004 0:00:00,347,23.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,348,1.00,"UMCA",,"None"
"ANN38",9/23/2004 0:00:00,348,2.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,348,3.00,"UMCA",,"LOHI"
"ANN38",9/23/2004 0:00:00,348,3.00,"TODI",,
"ANN38",9/23/2004 0:00:00,348,4.00,"PSME",,
"ANN38",9/23/2004 0:00:00,348,4.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,348,5.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,348,5.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,348,6.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,348,7.00,"UMCA",,"None"
"ANN38",9/23/2004 0:00:00,348,8.00,"PSME",,
"ANN38",9/23/2004 0:00:00,348,8.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,348,9.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,348,9.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,348,10.00,"PSME",,
"ANN38",9/23/2004 0:00:00,348,10.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,348,11.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,348,11.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,348,12.00,"PSME",,
"ANN38",9/23/2004 0:00:00,348,12.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,348,13.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,348,13.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,348,14.00,"PSME",,
"ANN38",9/23/2004 0:00:00,348,14.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,348,15.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,348,15.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,348,16.00,"PSME",,
"ANN38",9/23/2004 0:00:00,348,16.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,348,17.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,348,18.00,"PSME",,
"ANN38",9/23/2004 0:00:00,348,19.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,348,19.00,,,"SYMO"
"ANN38",9/23/2004 0:00:00,348,19.00,,,"QUAG"
"ANN38",9/23/2004 0:00:00,348,20.00,"HEAR",,
"ANN38",9/23/2004 0:00:00,348,20.00,"PSME",,
"ANN38",9/23/2004 0:00:00,348,21.00,"HEAR",,"LOHI"
"ANN38",9/23/2004 0:00:00,348,21.00,"PSME",,"SYMO"
"ANN38",9/23/2004 0:00:00,348,22.00,"HEAR",,
"ANN38",9/23/2004 0:00:00,348,22.00,"PSME",,
"ANN38",9/23/2004 0:00:00,348,23.00,"HEAR",,"HEAR"
"ANN38",9/23/2004 0:00:00,348,23.00,"PSME",,"QUAG"
"ANN38",9/23/2004 0:00:00,349,1.00,"UMCA",,"None"
"ANN38",9/23/2004 0:00:00,349,1.00,"TODI",,
"ANN38",9/23/2004 0:00:00,349,2.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,349,2.00,"TODI",,
"ANN38",9/23/2004 0:00:00,349,3.00,"UMCA",,"None"
"ANN38",9/23/2004 0:00:00,349,3.00,"TODI",,
"ANN38",9/23/2004 0:00:00,349,4.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,349,4.00,"TODI",,
"ANN38",9/23/2004 0:00:00,349,5.00,"PSME",,"SYMO"
"ANN38",9/23/2004 0:00:00,349,5.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,349,5.00,"TODI",,
"ANN38",9/23/2004 0:00:00,349,6.00,"PSME",,
"ANN38",9/23/2004 0:00:00,349,6.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,349,7.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,349,7.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,349,8.00,"PSME",,
"ANN38",9/23/2004 0:00:00,349,8.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,349,9.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,349,9.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,349,10.00,"PSME",,
"ANN38",9/23/2004 0:00:00,349,10.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,349,11.00,"PSME",,"QUAG"
"ANN38",9/23/2004 0:00:00,349,11.00,"UMCA",,"LOHI"
"ANN38",9/23/2004 0:00:00,349,12.00,"PSME",,
"ANN38",9/23/2004 0:00:00,349,12.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,349,13.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,349,13.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,349,14.00,"PSME",,
"ANN38",9/23/2004 0:00:00,349,14.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,349,15.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,349,16.00,"PSME",,
"ANN38",9/23/2004 0:00:00,349,17.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,349,17.00,"UMCA",,"UMCA"
"ANN38",9/23/2004 0:00:00,349,18.00,"PSME",,
"ANN38",9/23/2004 0:00:00,349,19.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,349,21.00,"HEAR",,"QUAG"
"ANN38",9/23/2004 0:00:00,349,21.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,349,21.00,,,"UMCA"
"ANN38",9/23/2004 0:00:00,349,22.00,"HEAR",,
"ANN38",9/23/2004 0:00:00,349,22.00,"PSME",,
"ANN38",9/23/2004 0:00:00,349,23.00,"HEAR",,"None"
"ANN38",9/23/2004 0:00:00,349,23.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,1.00,"UMCA",,"LOHI"
"ANN38",9/23/2004 0:00:00,350,1.00,,,"SYMO"
"ANN38",9/23/2004 0:00:00,350,2.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,350,2.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,2.00,"TODI",,
"ANN38",9/23/2004 0:00:00,350,3.00,"UMCA",,"LOHI"
"ANN38",9/23/2004 0:00:00,350,3.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,4.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,350,4.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,5.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,350,6.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,350,6.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,7.00,"UMCA",,"LOHI"
"ANN38",9/23/2004 0:00:00,350,7.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,8.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,9.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,350,10.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,11.00,"UMCA",,"SYMO"
"ANN38",9/23/2004 0:00:00,350,11.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,12.00,"UMCA",,
"ANN38",9/23/2004 0:00:00,350,12.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,13.00,"UMCA",,"LOHI"
"ANN38",9/23/2004 0:00:00,350,13.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,14.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,15.00,"UMCA",,"None"
"ANN38",9/23/2004 0:00:00,350,15.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,16.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,17.00,"PSME",,"UMCA"
"ANN38",9/23/2004 0:00:00,350,18.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,19.00,"PSME",,"LOHI"
"ANN38",9/23/2004 0:00:00,350,19.00,,,"ROGY"
"ANN38",9/23/2004 0:00:00,350,20.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,21.00,"PSME",,"None"
"ANN38",9/23/2004 0:00:00,350,22.00,"PSME",,
"ANN38",9/23/2004 0:00:00,350,22.00,"HEAR",,
"ANN38",9/23/2004 0:00:00,350,23.00,"PSME",,"LOHI"
